k_index,kx_fractional,ky_fractional,kz_fractional,photon_energy_eV,left_spectrum_au,right_spectrum_au,eta,valid_eta
1,0.0,0.0,0.0,0.99,0.0,0.0,,0
1,0.0,0.0,0.0,1.0,0.0,0.0,,0
1,0.0,0.0,0.0,1.01,0.0,0.0,,0
1,0.0,0.0,0.0,1.02,0.0,0.0,,0
1,0.0,0.0,0.0,1.03,0.0,0.0,,0
1,0.0,0.0,0.0,1.04,0.0,0.0,,0
1,0.0,0.0,0.0,1.05,0.0,0.0,,0
1,0.0,0.0,0.0,1.06,0.0,0.0,,0
1,0.0,0.0,0.0,1.07,0.0,0.0,,0
1,0.0,0.0,0.0,1.08,0.0,0.0,,0
1,0.0,0.0,0.0,1.09,0.0,0.0,,0
1,0.0,0.0,0.0,1.1,0.0,0.0,,0
1,0.0,0.0,0.0,1.11,0.0,0.0,,0
1,0.0,0.0,0.0,1.12,0.0,0.0,,0
1,0.0,0.0,0.0,1.13,0.0,0.0,,0
1,0.0,0.0,0.0,1.14,0.0,0.0,,0
1,0.0,0.0,0.0,1.15,0.0,0.0,,0
1,0.0,0.0,0.0,1.16,0.0,0.0,,0
1,0.0,0.0,0.0,1.17,0.0,0.0,,0
1,0.0,0.0,0.0,1.18,0.0,0.0,,0
1,0.0,0.0,0.0,1.19,0.0,0.0,,0
1,0.0,0.0,0.0,1.2,0.0,0.0,,0
1,0.0,0.0,0.0,1.21,0.0,0.0,,0
1,0.0,0.0,0.0,1.22,0.0,0.0,,0
1,0.0,0.0,0.0,1.23,0.0,0.0,,0
1,0.0,0.0,0.0,1.24,0.0,0.0,,0
1,0.0,0.0,0.0,1.25,0.0,0.0,,0
1,0.0,0.0,0.0,1.26,0.0,0.0,,0
1,0.0,0.0,0.0,1.27,0.0,0.0,,0
1,0.0,0.0,0.0,1.28,0.0,0.0,,0
1,0.0,0.0,0.0,1.29,0.0,0.0,,0
1,0.0,0.0,0.0,1.3,0.0,0.0,,0
1,0.0,0.0,0.0,1.31,0.0,0.0,,0
1,0.0,0.0,0.0,1.32,0.0,0.0,,0
1,0.0,0.0,0.0,1.33,0.0,0.0,,0
1,0.0,0.0,0.0,1.34,0.0,0.0,,0
1,0.0,0.0,0.0,1.35,0.0,0.0,,0
1,0.0,0.0,0.0,1.36,0.0,0.0,,0
1,0.0,0.0,0.0,1.37,0.0,0.0,,0
1,0.0,0.0,0.0,1.38,0.0,0.0,,0
1,0.0,0.0,0.0,1.39,0.0,0.0,,0
1,0.0,0.0,0.0,1.4,0.0,0.0,,0
1,0.0,0.0,0.0,1.41,0.0,0.0,,0
1,0.0,0.0,0.0,1.42,0.0,0.0,,0
1,0.0,0.0,0.0,1.43,0.0,0.0,,0
1,0.0,0.0,0.0,1.44,0.0,0.0,,0
1,0.0,0.0,0.0,1.45,0.0,0.0,,0
1,0.0,0.0,0.0,1.46,0.0,0.0,,0
1,0.0,0.0,0.0,1.47,0.0,0.0,,0
1,0.0,0.0,0.0,1.48,0.0,0.0,,0
1,0.0,0.0,0.0,1.49,0.0,0.0,,0
1,0.0,0.0,0.0,1.5,0.0,0.0,,0
1,0.0,0.0,0.0,1.51,0.0,0.0,,0
1,0.0,0.0,0.0,1.52,0.0,0.0,,0
1,0.0,0.0,0.0,1.53,0.0,0.0,,0
1,0.0,0.0,0.0,1.54,0.0,0.0,,0
1,0.0,0.0,0.0,1.55,0.0,0.0,,0
1,0.0,0.0,0.0,1.56,0.0,0.0,,0
1,0.0,0.0,0.0,1.57,0.0,0.0,,0
1,0.0,0.0,0.0,1.58,0.0,0.0,,0
1,0.0,0.0,0.0,1.59,0.0,0.0,,0
1,0.0,0.0,0.0,1.6,0.0,0.0,,0
1,0.0,0.0,0.0,1.61,0.0,0.0,,0
1,0.0,0.0,0.0,1.62,0.0,0.0,,0
1,0.0,0.0,0.0,1.63,0.0,0.0,,0
1,0.0,0.0,0.0,1.64,0.0,0.0,,0
1,0.0,0.0,0.0,1.65,0.0,0.0,,0
1,0.0,0.0,0.0,1.66,0.0,0.0,,0
1,0.0,0.0,0.0,1.67,0.0,0.0,,0
1,0.0,0.0,0.0,1.68,0.0,0.0,,0
1,0.0,0.0,0.0,1.69,0.0,0.0,,0
1,0.0,0.0,0.0,1.7,0.0,0.0,,0
1,0.0,0.0,0.0,1.71,0.0,0.0,,0
1,0.0,0.0,0.0,1.72,0.0,0.0,,0
1,0.0,0.0,0.0,1.73,0.0,0.0,,0
1,0.0,0.0,0.0,1.74,0.0,0.0,,0
1,0.0,0.0,0.0,1.75,0.0,0.0,,0
1,0.0,0.0,0.0,1.76,0.0,0.0,,0
1,0.0,0.0,0.0,1.77,0.0,0.0,,0
1,0.0,0.0,0.0,1.78,0.0,0.0,,0
1,0.0,0.0,0.0,1.79,0.0,0.0,,0
1,0.0,0.0,0.0,1.8,0.0,0.0,,0
1,0.0,0.0,0.0,1.81,0.0,0.0,,0
1,0.0,0.0,0.0,1.82,0.0,0.0,,0
1,0.0,0.0,0.0,1.83,0.0,0.0,,0
1,0.0,0.0,0.0,1.84,0.0,0.0,,0
1,0.0,0.0,0.0,1.85,0.0,0.0,,0
1,0.0,0.0,0.0,1.86,0.0,0.0,,0
1,0.0,0.0,0.0,1.87,0.0,0.0,,0
1,0.0,0.0,0.0,1.88,0.0,0.0,,0
1,0.0,0.0,0.0,1.89,0.0,0.0,,0
1,0.0,0.0,0.0,1.9,0.0,0.0,,0
1,0.0,0.0,0.0,1.91,0.0,0.0,,0
1,0.0,0.0,0.0,1.92,0.0,0.0,,0
1,0.0,0.0,0.0,1.93,0.0,0.0,,0
1,0.0,0.0,0.0,1.94,0.0,0.0,,0
1,0.0,0.0,0.0,1.95,0.0,0.0,,0
1,0.0,0.0,0.0,1.96,0.0,0.0,,0
1,0.0,0.0,0.0,1.97,0.0,0.0,,0
1,0.0,0.0,0.0,1.98,0.0,0.0,,0
1,0.0,0.0,0.0,1.99,0.0,0.0,,0
1,0.0,0.0,0.0,2.0,0.0,0.0,,0
1,0.0,0.0,0.0,2.01,0.0,0.0,,0
1,0.0,0.0,0.0,2.02,0.0,0.0,,0
1,0.0,0.0,0.0,2.03,0.0,0.0,,0
1,0.0,0.0,0.0,2.04,0.0,0.0,,0
1,0.0,0.0,0.0,2.05,0.0,0.0,,0
1,0.0,0.0,0.0,2.06,0.0,0.0,,0
1,0.0,0.0,0.0,2.07,0.0,0.0,,0
1,0.0,0.0,0.0,2.08,0.0,0.0,,0
1,0.0,0.0,0.0,2.09,0.0,0.0,,0
1,0.0,0.0,0.0,2.1,0.0,0.0,,0
1,0.0,0.0,0.0,2.11,0.0,0.0,,0
1,0.0,0.0,0.0,2.12,0.0,0.0,,0
1,0.0,0.0,0.0,2.13,0.0,0.0,,0
1,0.0,0.0,0.0,2.14,0.0,0.0,,0
1,0.0,0.0,0.0,2.15,0.0,0.0,,0
1,0.0,0.0,0.0,2.16,0.0,0.0,,0
1,0.0,0.0,0.0,2.17,0.0,0.0,,0
1,0.0,0.0,0.0,2.18,0.0,0.0,,0
1,0.0,0.0,0.0,2.19,0.0,0.0,,0
1,0.0,0.0,0.0,2.2,0.0,0.0,,0
1,0.0,0.0,0.0,2.21,0.0,0.0,,0
1,0.0,0.0,0.0,2.22,0.0,0.0,,0
1,0.0,0.0,0.0,2.23,0.0,0.0,,0
1,0.0,0.0,0.0,2.24,0.0,0.0,,0
1,0.0,0.0,0.0,2.25,0.0,0.0,,0
1,0.0,0.0,0.0,2.26,0.0,0.0,,0
1,0.0,0.0,0.0,2.27,0.0,0.0,,0
1,0.0,0.0,0.0,2.28,0.0,0.0,,0
1,0.0,0.0,0.0,2.29,0.0,0.0,,0
1,0.0,0.0,0.0,2.3,0.0,0.0,,0
1,0.0,0.0,0.0,2.31,0.0,0.0,,0
1,0.0,0.0,0.0,2.32,0.0,0.0,,0
1,0.0,0.0,0.0,2.33,0.0,0.0,,0
1,0.0,0.0,0.0,2.34,0.0,0.0,,0
1,0.0,0.0,0.0,2.35,0.0,0.0,,0
1,0.0,0.0,0.0,2.36,0.0,0.0,,0
1,0.0,0.0,0.0,2.37,0.0,0.0,,0
1,0.0,0.0,0.0,2.38,0.0,0.0,,0
1,0.0,0.0,0.0,2.39,0.0,0.0,,0
1,0.0,0.0,0.0,2.4,0.0,0.0,,0
1,0.0,0.0,0.0,2.41,0.0,0.0,,0
1,0.0,0.0,0.0,2.42,0.0,0.0,,0
1,0.0,0.0,0.0,2.43,0.0,0.0,,0
1,0.0,0.0,0.0,2.44,0.0,0.0,,0
1,0.0,0.0,0.0,2.45,0.0,0.0,,0
1,0.0,0.0,0.0,2.46,0.0,0.0,,0
1,0.0,0.0,0.0,2.47,0.0,0.0,,0
1,0.0,0.0,0.0,2.48,0.0,0.0,,0
1,0.0,0.0,0.0,2.49,0.0,0.0,,0
1,0.0,0.0,0.0,2.5,0.0,0.0,,0
1,0.0,0.0,0.0,2.51,0.0,0.0,,0
1,0.0,0.0,0.0,2.52,0.0,0.0,,0
1,0.0,0.0,0.0,2.53,0.0,0.0,,0
1,0.0,0.0,0.0,2.54,0.0,0.0,,0
1,0.0,0.0,0.0,2.55,0.0,0.0,,0
1,0.0,0.0,0.0,2.56,0.0,0.0,,0
1,0.0,0.0,0.0,2.57,0.0,0.0,,0
1,0.0,0.0,0.0,2.58,0.0,0.0,,0
1,0.0,0.0,0.0,2.59,0.0,0.0,,0
1,0.0,0.0,0.0,2.6,0.0,0.0,,0
1,0.0,0.0,0.0,2.61,0.0,0.0,,0
1,0.0,0.0,0.0,2.62,0.0,0.0,,0
1,0.0,0.0,0.0,2.63,0.0,0.0,,0
1,0.0,0.0,0.0,2.64,0.0,0.0,,0
1,0.0,0.0,0.0,2.65,0.0,0.0,,0
1,0.0,0.0,0.0,2.66,0.0,0.0,,0
1,0.0,0.0,0.0,2.67,0.0,0.0,,0
1,0.0,0.0,0.0,2.68,0.0,0.0,,0
1,0.0,0.0,0.0,2.69,0.0,0.0,,0
1,0.0,0.0,0.0,2.7,0.0,0.0,,0
1,0.0,0.0,0.0,2.71,0.0,0.0,,0
1,0.0,0.0,0.0,2.72,0.0,0.0,,0
1,0.0,0.0,0.0,2.73,0.0,0.0,,0
1,0.0,0.0,0.0,2.74,0.0,0.0,,0
1,0.0,0.0,0.0,2.75,0.0,0.0,,0
1,0.0,0.0,0.0,2.76,0.0,0.0,,0
1,0.0,0.0,0.0,2.77,0.0,0.0,,0
1,0.0,0.0,0.0,2.78,0.0,0.0,,0
1,0.0,0.0,0.0,2.79,0.0,0.0,,0
1,0.0,0.0,0.0,2.8,0.0,0.0,,0
1,0.0,0.0,0.0,2.81,0.0,0.0,,0
1,0.0,0.0,0.0,2.82,0.0,0.0,,0
1,0.0,0.0,0.0,2.83,0.0,0.0,,0
1,0.0,0.0,0.0,2.84,0.0,0.0,,0
1,0.0,0.0,0.0,2.85,0.0,0.0,,0
1,0.0,0.0,0.0,2.86,0.0,0.0,,0
1,0.0,0.0,0.0,2.87,0.0,0.0,,0
1,0.0,0.0,0.0,2.88,0.0,0.0,,0
1,0.0,0.0,0.0,2.89,0.0,0.0,,0
1,0.0,0.0,0.0,2.9,0.0,0.0,,0
1,0.0,0.0,0.0,2.91,0.0,0.0,,0
1,0.0,0.0,0.0,2.92,0.0,0.0,,0
1,0.0,0.0,0.0,2.93,0.0,0.0,,0
1,0.0,0.0,0.0,2.94,0.0,0.0,,0
1,0.0,0.0,0.0,2.95,0.0,0.0,,0
1,0.0,0.0,0.0,2.96,0.0,0.0,,0
1,0.0,0.0,0.0,2.97,0.0,0.0,,0
1,0.0,0.0,0.0,2.98,0.0,0.0,,0
1,0.0,0.0,0.0,2.99,0.0,0.0,,0
1,0.0,0.0,0.0,3.0,0.0,0.0,,0
1,0.0,0.0,0.0,3.01,0.0,0.0,,0
1,0.0,0.0,0.0,3.02,0.0,0.0,,0
1,0.0,0.0,0.0,3.03,0.0,0.0,,0
1,0.0,0.0,0.0,3.04,0.0,0.0,,0
1,0.0,0.0,0.0,3.05,0.0,0.0,,0
1,0.0,0.0,0.0,3.06,0.0,0.0,,0
1,0.0,0.0,0.0,3.07,0.0,0.0,,0
1,0.0,0.0,0.0,3.08,0.0,0.0,,0
1,0.0,0.0,0.0,3.09,0.0,0.0,,0
1,0.0,0.0,0.0,3.1,0.0,0.0,,0
1,0.0,0.0,0.0,3.11,0.0,0.0,,0
1,0.0,0.0,0.0,3.12,0.0,0.0,,0
1,0.0,0.0,0.0,3.13,0.0,0.0,,0
1,0.0,0.0,0.0,3.14,0.0,0.0,,0
1,0.0,0.0,0.0,3.15,0.0,0.0,,0
1,0.0,0.0,0.0,3.16,0.0,0.0,,0
1,0.0,0.0,0.0,3.17,0.0,0.0,,0
1,0.0,0.0,0.0,3.18,0.0,0.0,,0
1,0.0,0.0,0.0,3.19,0.0,0.0,,0
1,0.0,0.0,0.0,3.2,0.0,0.0,,0
1,0.0,0.0,0.0,3.21,0.0,0.0,,0
1,0.0,0.0,0.0,3.22,0.0,0.0,,0
1,0.0,0.0,0.0,3.23,0.0,0.0,,0
1,0.0,0.0,0.0,3.24,0.0,0.0,,0
1,0.0,0.0,0.0,3.25,0.0,0.0,,0
1,0.0,0.0,0.0,3.26,0.0,0.0,,0
1,0.0,0.0,0.0,3.27,0.0,0.0,,0
1,0.0,0.0,0.0,3.28,0.0,0.0,,0
1,0.0,0.0,0.0,3.29,0.0,0.0,,0
1,0.0,0.0,0.0,3.3,0.0,0.0,,0
1,0.0,0.0,0.0,3.31,0.0,0.0,,0
1,0.0,0.0,0.0,3.32,0.0,0.0,,0
1,0.0,0.0,0.0,3.33,0.0,0.0,,0
1,0.0,0.0,0.0,3.34,0.0,0.0,,0
1,0.0,0.0,0.0,3.35,0.0,0.0,,0
1,0.0,0.0,0.0,3.36,0.0,0.0,,0
1,0.0,0.0,0.0,3.37,0.0,0.0,,0
1,0.0,0.0,0.0,3.38,0.0,0.0,,0
1,0.0,0.0,0.0,3.39,0.0,0.0,,0
1,0.0,0.0,0.0,3.4,0.0,0.0,,0
1,0.0,0.0,0.0,3.41,0.0,0.0,,0
1,0.0,0.0,0.0,3.42,0.0,0.0,,0
1,0.0,0.0,0.0,3.43,0.0,0.0,,0
1,0.0,0.0,0.0,3.44,0.0,0.0,,0
1,0.0,0.0,0.0,3.45,0.0,0.0,,0
1,0.0,0.0,0.0,3.46,0.0,0.0,,0
1,0.0,0.0,0.0,3.47,0.0,0.0,,0
1,0.0,0.0,0.0,3.48,0.0,0.0,,0
1,0.0,0.0,0.0,3.49,0.0,0.0,,0
1,0.0,0.0,0.0,3.5,0.0,0.0,,0
1,0.0,0.0,0.0,3.51,0.0,0.0,,0
1,0.0,0.0,0.0,3.52,0.0,0.0,,0
1,0.0,0.0,0.0,3.53,0.0,0.0,,0
1,0.0,0.0,0.0,3.54,0.0,0.0,,0
1,0.0,0.0,0.0,3.55,0.0,0.0,,0
1,0.0,0.0,0.0,3.56,0.0,0.0,,0
1,0.0,0.0,0.0,3.57,0.0,0.0,,0
1,0.0,0.0,0.0,3.58,0.0,0.0,,0
1,0.0,0.0,0.0,3.59,0.0,0.0,,0
1,0.0,0.0,0.0,3.6,0.0,0.0,,0
1,0.0,0.0,0.0,3.61,0.0,0.0,,0
1,0.0,0.0,0.0,3.62,0.0,0.0,,0
1,0.0,0.0,0.0,3.63,0.0,0.0,,0
1,0.0,0.0,0.0,3.64,0.0,0.0,,0
1,0.0,0.0,0.0,3.65,0.0,0.0,,0
1,0.0,0.0,0.0,3.66,0.0,0.0,,0
1,0.0,0.0,0.0,3.67,0.0,0.0,,0
1,0.0,0.0,0.0,3.68,0.0,0.0,,0
1,0.0,0.0,0.0,3.69,0.0,0.0,,0
1,0.0,0.0,0.0,3.7,0.0,0.0,,0
1,0.0,0.0,0.0,3.71,0.0,0.0,,0
1,0.0,0.0,0.0,3.72,0.0,0.0,,0
1,0.0,0.0,0.0,3.73,0.0,0.0,,0
1,0.0,0.0,0.0,3.74,0.0,0.0,,0
1,0.0,0.0,0.0,3.75,0.0,0.0,,0
1,0.0,0.0,0.0,3.76,0.0,0.0,,0
1,0.0,0.0,0.0,3.77,0.0,0.0,,0
1,0.0,0.0,0.0,3.78,0.0,0.0,,0
1,0.0,0.0,0.0,3.79,0.0,0.0,,0
1,0.0,0.0,0.0,3.8,0.0,0.0,,0
1,0.0,0.0,0.0,3.81,0.0,0.0,,0
1,0.0,0.0,0.0,3.82,0.0,0.0,,0
1,0.0,0.0,0.0,3.83,0.0,0.0,,0
1,0.0,0.0,0.0,3.84,0.0,0.0,,0
1,0.0,0.0,0.0,3.85,0.0,0.0,,0
1,0.0,0.0,0.0,3.86,0.0,0.0,,0
1,0.0,0.0,0.0,3.87,0.0001,0.0001,0.0,1
1,0.0,0.0,0.0,3.88,0.0001,0.0001,0.0,1
1,0.0,0.0,0.0,3.89,0.0002,0.0002,0.0,1
1,0.0,0.0,0.0,3.9,0.0004,0.0004,0.0,1
1,0.0,0.0,0.0,3.91,0.0006,0.0006,0.0,1
1,0.0,0.0,0.0,3.92,0.001,0.001,0.0,1
1,0.0,0.0,0.0,3.93,0.0016,0.0016,0.0,1
1,0.0,0.0,0.0,3.94,0.0024,0.0024,0.0,1
1,0.0,0.0,0.0,3.95,0.0034,0.0034,0.0,1
1,0.0,0.0,0.0,3.96,0.0047,0.0047,0.0,1
1,0.0,0.0,0.0,3.97,0.0062,0.0062,0.0,1
1,0.0,0.0,0.0,3.98,0.008,0.008,0.0,1
1,0.0,0.0,0.0,3.99,0.0098,0.0098,0.0,1
1,0.0,0.0,0.0,4.0,0.0115,0.0115,0.0,1
2,0.0,0.0416666666666667,0.0,0.5,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.51,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.52,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.53,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.54,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.55,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.56,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.57,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.58,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.59,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.6,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.61,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.62,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.63,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.64,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.65,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.66,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.67,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.68,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.69,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.7,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.71,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.72,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.73,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.74,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.75,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.76,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.77,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.78,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.79,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.8,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.81,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.82,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.83,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.84,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.85,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.86,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.87,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.88,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.89,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.9,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.91,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.92,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.93,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.94,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.95,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.96,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.97,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.98,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,0.99,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.0,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.01,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.02,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.03,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.04,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.05,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.06,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.07,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.08,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.09,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.1,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.11,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.12,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.13,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.14,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.15,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.16,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.17,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.18,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.19,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.2,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.21,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.22,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.23,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.24,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.25,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.26,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.27,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.28,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.29,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.3,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.31,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.32,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.33,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.34,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.35,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.36,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.37,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.38,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.39,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.4,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.41,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.42,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.43,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.44,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.45,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.46,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.47,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.48,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.49,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.5,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.51,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.52,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.53,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.54,0.0,0.0,,0
2,0.0,0.0416666666666667,0.0,1.55,0.0,0.0,,0
